"ID";"TIME";"STATUS"
"1687";"2024-06-27 15:30:37";"F_OFF"
"1688";"2024-06-27 15:30:59";"F_ON"
"1689";"2024-06-27 15:31:23";"F_OFF"
"1690";"2024-06-27 15:31:31";"F_ON"
"1691";"2024-06-27 15:31:41";"F_OFF"
"1692";"2024-06-27 15:33:21";"F_ON"
"1693";"2024-06-27 15:33:31";"F_OFF"
"1694";"2024-06-27 15:33:39";"F_ON"
"1695";"2024-06-27 15:33:48";"F_OFF"
"1696";"2024-06-27 15:35:41";"F_ON"
"1697";"2024-06-27 15:35:53";"F_OFF"
"1698";"2024-06-27 15:36:06";"F_ON"
"1699";"2024-06-27 15:36:27";"F_ON"
"1700";"2024-06-27 15:36:34";"F_OFF"
"1701";"2024-06-27 15:36:42";"F_ON"
"1702";"2024-06-27 15:36:53";"F_OFF"
"1703";"2024-06-27 15:36:59";"F_ON"
"1704";"2024-06-27 15:49:35";"F_OFF"
"1705";"2024-06-27 15:49:42";"F_ON"
"1706";"2024-06-27 15:49:52";"F_OFF"
"1707";"2024-06-27 15:50:21";"F_ON"
"1708";"2024-06-27 15:50:27";"F_OFF"
"1709";"2024-06-27 15:50:46";"F_ON"
"1710";"2024-06-27 15:50:55";"F_OFF"
"1711";"2024-06-27 15:51:03";"F_ON"
"1712";"2024-06-27 15:51:09";"F_OFF"
"1713";"2024-06-27 15:51:23";"F_ON"
"1714";"2024-06-27 15:51:32";"F_OFF"
"1715";"2024-06-27 15:51:48";"F_ON"
"1716";"2024-06-27 15:51:56";"F_OFF"
"1717";"2024-06-27 15:53:08";"F_ON"
"1718";"2024-06-27 15:53:14";"F_OFF"
"1719";"2024-06-27 15:53:35";"F_ON"
"1720";"2024-06-27 15:53:44";"F_OFF"
"1721";"2024-06-27 15:58:36";"F_ON"
"1722";"2024-06-27 15:58:44";"F_OFF"
"1723";"2024-06-27 15:58:52";"F_ON"
"1724";"2024-06-27 15:59:00";"F_OFF"
"1725";"2024-06-27 15:59:07";"F_ON"
"1726";"2024-06-27 15:59:18";"F_OFF"
"1727";"2024-06-27 15:59:28";"F_ON"
"1728";"2024-06-27 16:09:12";"F_OFF"
"1729";"2024-06-27 16:09:20";"F_ON"
"1730";"2024-06-27 16:09:27";"F_OFF"
"1731";"2024-06-27 16:09:46";"F_ON"
"1732";"2024-06-27 16:09:54";"F_OFF"
"1733";"2024-06-27 16:10:12";"F_ON"
"1734";"2024-06-27 16:10:22";"F_OFF"
"1735";"2024-06-27 16:11:12";"F_ON"
"1736";"2024-06-27 16:11:22";"F_OFF"
"1737";"2024-06-27 16:12:45";"F_ON"
"1738";"2024-06-27 16:12:52";"F_OFF"
"1739";"2024-06-27 16:13:43";"F_ON"
"1740";"2024-06-27 16:13:49";"F_OFF"
"1741";"2024-06-27 16:16:54";"F_ON"
"1742";"2024-06-27 16:17:00";"F_OFF"
"1743";"2024-06-27 16:17:07";"F_ON"
"1744";"2024-06-27 16:17:15";"F_OFF"
"1745";"2024-06-27 16:17:32";"F_ON"
"1746";"2024-06-27 16:58:26";"F_OFF"
"1747";"2024-06-27 16:58:34";"F_ON"
"1748";"2024-06-27 16:58:42";"F_OFF"
"1749";"2024-06-27 17:00:26";"F_ON"
"1750";"2024-06-27 17:00:33";"F_OFF"
"1751";"2024-06-27 17:00:43";"F_ON"
"1752";"2024-06-27 17:00:51";"F_OFF"
"1753";"2024-06-27 17:00:56";"F_ON"
"1754";"2024-06-27 17:01:02";"F_OFF"
"1755";"2024-06-27 17:01:12";"F_ON"
"1756";"2024-06-27 17:01:21";"F_OFF"
"1757";"2024-06-27 17:01:53";"F_OFF"
"1758";"2024-06-27 17:02:03";"F_ON"
"1759";"2024-06-27 17:18:12";"F_OFF"
"1760";"2024-06-27 17:18:19";"F_ON"
"1761";"2024-06-27 17:18:27";"F_OFF"
"1762";"2024-06-27 17:20:59";"F_ON"
"1763";"2024-06-27 17:21:05";"F_OFF"
"1764";"2024-06-27 17:21:40";"F_ON"
"1765";"2024-06-27 17:21:50";"F_OFF"
"1766";"2024-06-27 17:22:10";"F_ON"
"1767";"2024-06-27 17:22:18";"F_OFF"
"1768";"2024-06-27 17:22:31";"F_ON"
"1769";"2024-06-27 17:22:41";"F_OFF"
"1770";"2024-06-27 17:22:47";"F_ON"
"1771";"2024-06-27 17:22:56";"F_OFF"
"1772";"2024-06-27 17:23:02";"F_ON"
"1773";"2024-06-27 17:23:09";"F_OFF"
"1774";"2024-06-27 17:23:16";"F_ON"
"1775";"2024-06-27 17:37:01";"F_OFF"
"1776";"2024-06-27 17:37:08";"F_ON"
"1777";"2024-06-27 17:50:11";"F_OFF"
"1778";"2024-06-27 17:50:18";"F_ON"
"1779";"2024-06-27 17:50:26";"F_OFF"
"1780";"2024-06-27 17:51:24";"F_ON"
"1781";"2024-06-27 17:51:32";"F_OFF"
"1782";"2024-06-27 18:01:32";"F_ON"
"1783";"2024-06-27 18:01:40";"F_OFF"
"1784";"2024-06-27 18:01:54";"F_ON"
"1785";"2024-06-27 18:07:20";"F_OFF"
"1786";"2024-06-27 18:07:29";"F_ON"
"1787";"2024-06-27 18:07:34";"F_OFF"
"1788";"2024-06-27 18:18:27";"F_ON"
"1789";"2024-06-27 18:26:22";"F_OFF"
"1790";"2024-06-27 18:26:29";"F_ON"
"1791";"2024-06-27 18:26:35";"F_OFF"
"1792";"2024-06-27 18:34:03";"F_ON"
"1793";"2024-06-27 18:34:11";"F_OFF"
"1794";"2024-06-27 18:34:27";"F_ON"
"1795";"2024-06-27 18:34:36";"F_OFF"
"1796";"2024-06-27 18:34:42";"F_ON"
"1797";"2024-06-27 18:34:48";"F_OFF"
"1798";"2024-06-27 18:34:55";"F_ON"
"1799";"2024-06-27 18:45:50";"F_OFF"
"1800";"2024-06-27 18:45:56";"F_ON"
"1801";"2024-06-27 18:46:03";"F_OFF"
"1802";"2024-06-27 18:47:34";"F_ON"
"1803";"2024-06-27 18:47:40";"F_OFF"
"1804";"2024-06-27 18:49:20";"F_ON"
"1805";"2024-06-27 18:49:29";"F_OFF"
"1806";"2024-06-27 18:52:35";"F_ON"
"1807";"2024-06-27 18:52:41";"F_OFF"
"1808";"2024-06-27 19:03:25";"F_ON"
"1809";"2024-06-27 19:03:31";"F_OFF"
"1810";"2024-06-27 19:03:47";"F_ON"
"1811";"2024-06-27 19:03:56";"F_OFF"
"1812";"2024-06-27 19:04:02";"F_ON"
"1813";"2024-06-27 19:04:08";"F_OFF"
"1814";"2024-06-27 19:04:14";"F_ON"
"1815";"2024-06-27 19:18:30";"F_OFF"
"1816";"2024-06-27 19:18:36";"F_ON"
"1817";"2024-06-27 19:18:42";"F_OFF"
"1818";"2024-06-27 19:19:33";"F_ON"
"1819";"2024-06-27 19:19:41";"F_OFF"
"1820";"2024-06-27 19:22:44";"F_ON"
"1821";"2024-06-27 19:22:51";"F_OFF"
"1822";"2024-06-27 19:26:18";"F_ON"
"1823";"2024-06-27 19:26:26";"F_OFF"
"1824";"2024-06-27 19:26:34";"F_ON"
"1825";"2024-06-27 19:26:43";"F_OFF"
"1826";"2024-06-27 19:26:49";"F_ON"
"1827";"2024-06-27 23:22:58";"F_OFF"
"1828";"2024-06-27 23:24:48";"F_ON"
"1829";"2024-06-27 23:24:56";"F_OFF"
"1830";"2024-06-27 23:25:18";"F_ON"
"1831";"2024-06-27 23:25:26";"F_OFF"
"1832";"2024-06-27 23:31:51";"F_ON"
"1833";"2024-06-27 23:32:01";"F_OFF"
"1834";"2024-06-27 23:32:09";"F_ON"
"1835";"2024-06-27 23:32:19";"F_OFF"
"1836";"2024-06-27 23:32:25";"F_ON"
"1837";"2024-06-27 23:32:32";"F_OFF"
"1838";"2024-06-27 23:32:38";"F_ON"
"1839";"2024-06-27 23:32:44";"F_OFF"
"1840";"2024-06-27 23:32:54";"F_ON"
"1841";"2024-06-27 23:33:38";"F_OFF"
"1842";"2024-06-27 23:33:44";"F_ON"
"1843";"2024-06-27 23:33:50";"F_OFF"
"1844";"2024-06-28 07:48:54";"F_ON"
"1845";"2024-06-28 07:49:00";"F_OFF"
"1846";"2024-06-28 07:49:43";"F_ON"
"1847";"2024-06-28 07:49:49";"F_OFF"
"1848";"2024-06-28 07:50:09";"F_ON"
"1849";"2024-06-28 07:50:17";"F_OFF"
"1850";"2024-06-28 07:50:33";"F_ON"
"1851";"2024-06-28 07:50:41";"F_OFF"
"1852";"2024-06-28 07:50:57";"F_ON"
"1853";"2024-06-28 07:51:05";"F_OFF"
"1854";"2024-06-28 07:51:11";"F_ON"
"1855";"2024-06-28 07:51:17";"F_OFF"
"1856";"2024-06-28 07:51:31";"F_ON"
"1857";"2024-06-28 07:51:39";"F_OFF"
"1858";"2024-06-28 07:51:45";"F_ON"
"1859";"2024-06-28 07:51:51";"F_OFF"
"1860";"2024-06-28 07:52:02";"F_ON"
"1861";"2024-06-28 07:52:22";"F_ON"
"1862";"2024-06-28 07:52:29";"F_OFF"
"1863";"2024-06-28 07:52:41";"F_ON"
"1864";"2024-06-28 10:52:26";"F_OFF"
"1865";"2024-06-28 10:58:02";"F_ON"
"1866";"2024-06-28 11:23:57";"F_OFF"
"1867";"2024-06-28 11:28:23";"F_ON"
"1868";"2024-06-28 11:48:08";"F_OFF"
"1869";"2024-06-28 11:48:14";"F_ON"
"1870";"2024-06-28 11:48:20";"F_OFF"
"1871";"2024-06-28 11:51:45";"F_ON"
"1872";"2024-06-28 11:51:53";"F_OFF"
"1873";"2024-06-28 11:51:59";"F_ON"
"1874";"2024-06-28 12:07:16";"F_OFF"
"1875";"2024-06-28 12:12:42";"F_ON"
"1876";"2024-06-28 12:12:48";"F_OFF"
"1877";"2024-06-28 12:12:56";"F_ON"
"1878";"2024-06-28 12:26:10";"F_OFF"
"1879";"2024-06-28 12:26:16";"F_ON"
"1880";"2024-06-28 12:26:22";"F_OFF"
"1881";"2024-06-28 12:32:09";"F_ON"
"1882";"2024-06-28 12:32:15";"F_OFF"
"1883";"2024-06-28 12:32:22";"F_ON"
"1884";"2024-06-28 12:46:50";"F_OFF"
"1885";"2024-06-28 12:46:56";"F_ON"
"1886";"2024-06-28 12:47:02";"F_OFF"
"1887";"2024-06-28 12:56:51";"F_ON"
"1888";"2024-06-28 12:56:59";"F_OFF"
"1889";"2024-06-28 12:57:11";"F_ON"
"1890";"2024-06-28 13:07:08";"F_OFF"
"1891";"2024-06-28 14:06:38";"F_ON"
"1892";"2024-06-28 14:06:47";"F_OFF"
"1893";"2024-06-28 14:07:06";"F_ON"
"1894";"2024-06-28 14:17:49";"F_OFF"
"1895";"2024-06-28 14:19:06";"F_ON"
"1896";"2024-06-28 14:19:13";"F_OFF"
"1897";"2024-06-28 14:19:38";"F_ON"
"1898";"2024-06-28 14:19:46";"F_OFF"
"1899";"2024-06-28 14:19:53";"F_ON"
"1900";"2024-06-28 14:20:03";"F_OFF"
"1901";"2024-06-28 14:20:31";"F_ON"
"1902";"2024-06-28 14:20:38";"F_OFF"
"1903";"2024-06-28 14:27:12";"F_ON"
"1904";"2024-06-28 14:27:18";"F_OFF"
"1905";"2024-06-28 14:27:41";"F_ON"
"1906";"2024-06-28 14:27:50";"F_OFF"
"1907";"2024-06-28 14:28:03";"F_ON"
"1908";"2024-06-28 14:28:10";"F_OFF"
"1909";"2024-06-28 14:28:26";"F_ON"
"1910";"2024-06-28 14:28:34";"F_OFF"
"1911";"2024-06-28 14:28:40";"F_ON"
"1912";"2024-06-28 14:28:48";"F_OFF"
"1913";"2024-06-28 14:29:03";"F_ON"
"1914";"2024-06-28 14:43:17";"F_OFF"
"1915";"2024-06-28 14:43:23";"F_ON"
"1916";"2024-06-28 14:43:30";"F_OFF"
"1917";"2024-06-28 14:47:05";"F_ON"
"1918";"2024-06-28 14:47:13";"F_OFF"
"1919";"2024-06-28 14:47:42";"F_ON"
"1920";"2024-06-28 14:47:50";"F_OFF"
"1921";"2024-06-28 14:48:12";"F_ON"
"1922";"2024-06-28 14:48:20";"F_OFF"
"1923";"2024-06-28 14:48:37";"F_ON"
"1924";"2024-06-28 14:48:45";"F_OFF"
"1925";"2024-06-28 14:48:51";"F_ON"
"1926";"2024-06-28 14:48:58";"F_OFF"
"1927";"2024-06-28 14:49:08";"F_ON"
"1928";"2024-06-28 16:13:41";"F_OFF"
"1929";"2024-06-28 16:22:21";"F_ON"
"1930";"2024-06-28 16:36:00";"F_OFF"
"1931";"2024-06-28 16:39:46";"F_ON"
"1932";"2024-06-28 16:58:06";"F_OFF"
"1933";"2024-06-28 17:03:23";"F_ON"
"1934";"2024-06-28 17:23:56";"F_OFF"
"1935";"2024-06-28 17:24:03";"F_ON"
"1936";"2024-06-28 17:24:09";"F_OFF"
"1937";"2024-06-28 17:27:45";"F_ON"
"1938";"2024-06-28 23:38:45";"F_OFF"
"1939";"2024-06-28 23:38:51";"F_ON"
"1940";"2024-06-28 23:38:57";"F_OFF"
"1941";"2024-06-28 23:40:06";"F_ON"
"1942";"2024-06-28 23:40:12";"F_OFF"
"1943";"2024-06-28 23:49:48";"F_ON"
"1944";"2024-06-28 23:49:56";"F_OFF"
"1945";"2024-06-28 23:50:10";"F_ON"
"1946";"2024-06-29 00:01:55";"F_OFF"
"1947";"2024-06-29 00:12:24";"F_ON"
"1948";"2024-06-29 00:12:30";"F_OFF"
"1949";"2024-06-29 00:12:44";"F_ON"
"1950";"2024-06-29 00:12:53";"F_OFF"
"1951";"2024-06-29 00:12:59";"F_ON"
"1952";"2024-06-29 00:13:07";"F_OFF"
"1953";"2024-06-29 00:13:12";"F_ON"
"1954";"2024-06-29 00:25:05";"F_OFF"
"1955";"2024-06-29 00:25:12";"F_ON"
"1956";"2024-06-29 00:25:18";"F_OFF"
"1957";"2024-06-29 00:34:35";"F_ON"
"1958";"2024-06-29 00:34:43";"F_OFF"
"1959";"2024-06-29 00:34:58";"F_ON"
"1960";"2024-06-29 00:48:02";"F_OFF"
"1961";"2024-06-29 00:48:09";"F_ON"
"1962";"2024-06-29 00:48:15";"F_OFF"
"1963";"2024-06-29 00:55:40";"F_ON"
"1964";"2024-06-29 00:55:46";"F_OFF"
"1965";"2024-06-29 00:56:06";"F_ON"
"1966";"2024-06-29 00:56:12";"F_OFF"
"1967";"2024-06-29 00:56:27";"F_ON"
"1968";"2024-06-29 01:11:20";"F_OFF"
"1969";"2024-06-29 01:19:16";"F_ON"
"1970";"2024-06-29 01:19:24";"F_OFF"
"1971";"2024-06-29 01:19:41";"F_ON"
"1972";"2024-06-29 01:19:49";"F_OFF"
"1973";"2024-06-29 01:19:55";"F_ON"
"1974";"2024-06-29 01:20:01";"F_OFF"
"1975";"2024-06-29 01:20:12";"F_ON"
"1976";"2024-06-29 01:36:07";"F_OFF"
"1977";"2024-06-29 01:41:15";"F_ON"
"1978";"2024-06-29 01:41:21";"F_OFF"
"1979";"2024-06-29 01:41:27";"F_ON"
"1980";"2024-06-29 01:41:33";"F_OFF"
"1981";"2024-06-29 01:41:43";"F_ON"
"1982";"2024-06-29 02:00:18";"F_OFF"
"1983";"2024-06-29 02:05:50";"F_ON"
"1984";"2024-06-29 02:05:58";"F_OFF"
"1985";"2024-06-29 02:06:09";"F_ON"
"1986";"2024-06-29 02:27:01";"F_OFF"
"1987";"2024-06-29 02:38:18";"F_ON"
"1988";"2024-06-29 02:38:24";"F_OFF"
"1989";"2024-06-29 02:38:41";"F_ON"
"1990";"2024-06-29 02:57:32";"F_OFF"
"1991";"2024-06-29 03:11:13";"F_ON"
"1992";"2024-06-29 03:11:19";"F_OFF"
"1993";"2024-06-29 03:11:39";"F_ON"
"1994";"2024-06-29 03:11:47";"F_OFF"
"1995";"2024-06-29 03:11:54";"F_ON"
"1996";"2024-06-29 03:12:00";"F_OFF"
"1997";"2024-06-29 03:12:10";"F_ON"
"1998";"2024-06-29 03:34:02";"F_OFF"
"1999";"2024-06-29 03:44:19";"F_ON"
"2000";"2024-06-29 03:44:27";"F_OFF"
"2001";"2024-06-29 03:44:45";"F_ON"
"2002";"2024-06-29 03:44:53";"F_OFF"
"2003";"2024-06-29 03:44:59";"F_ON"
"2004";"2024-06-29 03:45:05";"F_OFF"
"2005";"2024-06-29 03:45:16";"F_ON"
"2006";"2024-06-29 04:12:21";"F_OFF"
"2007";"2024-06-29 04:25:51";"F_ON"
"2008";"2024-06-29 04:25:59";"F_OFF"
"2009";"2024-06-29 04:26:17";"F_ON"
"2010";"2024-06-29 04:26:25";"F_OFF"
"2011";"2024-06-29 04:26:37";"F_ON"
"2012";"2024-06-29 04:26:45";"F_OFF"
"2013";"2024-06-29 04:26:51";"F_ON"
"2014";"2024-06-29 04:26:57";"F_OFF"
"2015";"2024-06-29 04:27:03";"F_ON"
"2016";"2024-06-29 04:27:09";"F_OFF"
"2017";"2024-06-29 04:27:15";"F_ON"
"2018";"2024-06-29 04:56:42";"F_OFF"
"2019";"2024-06-29 05:10:16";"F_ON"
"2020";"2024-06-29 05:10:24";"F_OFF"
"2021";"2024-06-29 05:10:45";"F_ON"
"2022";"2024-06-29 05:10:53";"F_OFF"
"2023";"2024-06-29 05:11:08";"F_ON"
"2024";"2024-06-29 05:11:15";"F_OFF"
"2025";"2024-06-29 05:11:22";"F_ON"
"2026";"2024-06-29 05:53:29";"F_OFF"
"2027";"2024-06-29 06:10:07";"F_ON"
"2028";"2024-06-29 06:10:13";"F_OFF"
"2029";"2024-06-29 06:10:40";"F_ON"
"2030";"2024-06-29 06:10:46";"F_OFF"
"2031";"2024-06-29 06:11:05";"F_ON"
"2032";"2024-06-29 06:11:19";"F_OFF"
"2033";"2024-06-29 06:11:31";"F_ON"
"2034";"2024-06-29 06:11:39";"F_OFF"
"2035";"2024-06-29 06:11:46";"F_ON"
"2036";"2024-06-29 06:11:51";"F_OFF"
"2037";"2024-06-29 06:12:00";"F_ON"
"2038";"2024-06-29 06:51:21";"F_OFF"
"2039";"2024-06-29 07:07:08";"F_ON"
"2040";"2024-06-29 07:07:14";"F_OFF"
"2041";"2024-06-29 07:07:49";"F_ON"
"2042";"2024-06-29 07:07:55";"F_OFF"
"2043";"2024-06-29 07:08:18";"F_ON"
"2044";"2024-06-29 07:08:27";"F_OFF"
"2045";"2024-06-29 07:08:45";"F_ON"
"2046";"2024-06-29 11:01:53";"F_OFF"
"2047";"2024-06-29 11:04:19";"F_ON"
"2048";"2024-06-29 11:24:31";"F_OFF"
"2049";"2024-06-29 11:24:37";"F_ON"
"2050";"2024-06-29 11:24:43";"F_OFF"
"2051";"2024-06-29 11:27:03";"F_ON"
"2052";"2024-06-29 11:27:09";"F_OFF"
"2053";"2024-06-29 11:27:17";"F_ON"
"2054";"2024-06-29 11:48:00";"F_OFF"
"2055";"2024-06-29 11:48:06";"F_ON"
"2056";"2024-06-29 11:48:13";"F_OFF"
"2057";"2024-06-29 11:50:11";"F_OFF"
"2058";"2024-06-29 11:50:17";"F_ON"
"2059";"2024-06-29 12:11:46";"F_OFF"
"2060";"2024-06-29 12:15:34";"F_ON"
"2061";"2024-06-29 12:36:53";"F_OFF"
"2062";"2024-06-29 12:36:59";"F_ON"
"2063";"2024-06-29 12:37:05";"F_OFF"
"2064";"2024-06-29 12:40:37";"F_ON"
"2065";"2024-06-29 12:40:45";"F_OFF"
"2066";"2024-06-29 12:40:51";"F_ON"
"2067";"2024-06-29 12:40:58";"F_OFF"
"2068";"2024-06-29 12:41:08";"F_ON"
"2069";"2024-06-29 12:55:51";"F_OFF"
"2070";"2024-06-29 12:55:57";"F_ON"
"2071";"2024-06-29 12:56:03";"F_OFF"
"2072";"2024-06-29 12:59:29";"F_ON"
"2073";"2024-06-29 12:59:39";"F_OFF"
"2074";"2024-06-29 13:00:29";"F_ON"
"2075";"2024-06-29 13:00:37";"F_OFF"
"2076";"2024-06-29 13:01:07";"F_ON"
"2077";"2024-06-29 13:01:17";"F_OFF"
"2078";"2024-06-29 13:01:33";"F_ON"
"2079";"2024-06-29 13:15:08";"F_OFF"
"2080";"2024-06-29 13:21:32";"F_ON"
"2081";"2024-06-29 13:21:42";"F_OFF"
"2082";"2024-06-29 13:21:56";"F_ON"
"2083";"2024-06-29 13:22:05";"F_OFF"
"2084";"2024-06-29 13:22:16";"F_ON"
"2085";"2024-06-29 13:45:13";"F_OFF"
"2086";"2024-06-29 13:45:19";"F_ON"
"2087";"2024-06-29 13:45:26";"F_OFF"
"2088";"2024-06-29 13:48:13";"F_ON"
"2089";"2024-06-29 14:06:34";"F_OFF"
"2090";"2024-06-29 14:06:41";"F_ON"
"2091";"2024-06-29 14:06:49";"F_OFF"
"2092";"2024-06-29 14:14:19";"F_ON"
"2093";"2024-06-29 15:06:02";"F_OFF"
"2094";"2024-06-29 15:06:08";"F_ON"
"2095";"2024-06-29 15:06:22";"F_OFF"
"2096";"2024-06-29 15:06:28";"F_ON"
"2097";"2024-06-29 15:06:36";"F_OFF"
"2098";"2024-06-29 15:06:43";"F_ON"
"2099";"2024-06-29 15:06:50";"F_OFF"
"2100";"2024-06-29 15:07:10";"F_ON"
"2101";"2024-06-29 15:07:18";"F_OFF"
"2102";"2024-06-29 15:07:41";"F_ON"
"2103";"2024-06-29 15:07:49";"F_OFF"
"2104";"2024-06-29 15:24:03";"F_ON"
"2105";"2024-06-29 15:24:09";"F_OFF"
"2106";"2024-06-29 15:24:22";"F_ON"
"2107";"2024-06-29 15:24:28";"F_OFF"
"2108";"2024-06-29 15:24:34";"F_ON"
"2109";"2024-06-29 15:24:40";"F_OFF"
"2110";"2024-06-29 15:24:50";"F_ON"
"2111";"2024-06-29 15:24:56";"F_OFF"
"2112";"2024-06-29 15:25:04";"F_ON"
"2113";"2024-06-29 15:51:41";"F_OFF"
"2114";"2024-06-29 15:51:47";"F_ON"
"2115";"2024-06-29 15:51:53";"F_OFF"
"2116";"2024-06-29 15:52:07";"F_ON"
"2117";"2024-06-29 15:52:13";"F_OFF"
"2118";"2024-06-29 15:52:29";"F_ON"
"2119";"2024-06-29 15:52:37";"F_OFF"
"2120";"2024-06-29 15:53:01";"F_ON"
"2121";"2024-06-29 15:53:07";"F_OFF"
"2122";"2024-06-29 16:16:23";"F_ON"
"2123";"2024-06-29 16:51:51";"F_OFF"
"2124";"2024-06-29 16:51:58";"F_ON"
"2125";"2024-06-29 16:52:05";"F_OFF"
"2126";"2024-06-29 17:08:18";"F_ON"
"2127";"2024-06-29 17:14:51";"F_OFF"
"2128";"2024-06-29 17:15:02";"F_ON"
"2129";"2024-06-29 17:15:07";"F_OFF"
"2130";"2024-06-29 17:28:23";"F_ON"
"2131";"2024-06-29 17:32:57";"F_OFF"
"2132";"2024-06-29 17:33:03";"F_ON"
"2133";"2024-06-29 17:33:09";"F_OFF"
"2134";"2024-06-29 17:46:23";"F_ON"
"2135";"2024-06-29 17:46:29";"F_OFF"
"2136";"2024-06-29 17:46:47";"F_ON"
"2137";"2024-06-29 17:50:02";"F_OFF"
"2138";"2024-06-29 18:04:02";"F_ON"
"2139";"2024-06-29 18:06:41";"F_OFF"
"2140";"2024-06-29 18:19:29";"F_ON"
"2141";"2024-06-29 18:19:37";"F_OFF"
"2142";"2024-06-29 18:19:43";"F_ON"
"2143";"2024-06-29 18:19:49";"F_OFF"
"2144";"2024-06-29 18:19:58";"F_ON"
"2145";"2024-06-29 18:26:08";"F_OFF"
"2146";"2024-06-29 18:26:16";"F_ON"
"2147";"2024-06-29 18:26:22";"F_OFF"
"2148";"2024-06-29 18:37:42";"F_ON"
"2149";"2024-06-29 18:47:02";"F_OFF"
"2150";"2024-06-29 18:53:50";"F_ON"
"2151";"2024-06-29 18:53:57";"F_OFF"
"2152";"2024-06-29 18:54:04";"F_ON"
"2153";"2024-06-29 18:54:10";"F_OFF"
"2154";"2024-06-29 18:54:17";"F_ON"
"2155";"2024-06-29 19:08:06";"F_OFF"
"2156";"2024-06-29 19:16:13";"F_ON"
"2157";"2024-06-29 19:16:21";"F_OFF"
"2158";"2024-06-29 19:16:27";"F_ON"
"2159";"2024-06-29 19:32:59";"F_OFF"
"2160";"2024-06-29 19:33:06";"F_ON"
"2161";"2024-06-29 19:33:12";"F_OFF"
"2162";"2024-06-29 19:40:12";"F_ON"
"2163";"2024-06-29 20:02:29";"F_OFF"
"2164";"2024-06-29 20:04:45";"F_ON"
"2165";"2024-06-29 20:52:36";"F_OFF"
"2166";"2024-06-29 20:52:44";"F_ON"
"2167";"2024-06-29 20:52:50";"F_OFF"
"2168";"2024-06-29 20:54:21";"F_OFF"
"2169";"2024-06-29 20:54:31";"F_ON"
"2170";"2024-06-29 20:54:39";"F_OFF"
"2171";"2024-06-29 20:54:51";"F_ON"
"2172";"2024-06-29 20:54:57";"F_OFF"
"2173";"2024-06-29 20:55:03";"F_ON"
"2174";"2024-06-29 20:55:10";"F_OFF"
"2175";"2024-06-29 20:55:16";"F_ON"
"2176";"2024-06-29 20:55:22";"F_OFF"
"2177";"2024-06-29 20:55:32";"F_ON"
"2178";"2024-06-29 21:11:11";"F_OFF"
"2179";"2024-06-29 21:15:06";"F_ON"
"2180";"2024-06-29 21:15:12";"F_OFF"
"2181";"2024-06-29 21:15:24";"F_ON"
"2182";"2024-06-29 21:32:28";"F_OFF"
"2183";"2024-06-29 21:37:28";"F_ON"
"2184";"2024-06-29 21:56:08";"F_OFF"
"2185";"2024-06-29 21:59:30";"F_ON"
"2186";"2024-06-29 22:20:56";"F_OFF"
"2187";"2024-06-29 22:21:02";"F_ON"
"2188";"2024-06-29 22:21:08";"F_OFF"
"2189";"2024-06-29 22:23:16";"F_ON"
"2190";"2024-06-29 22:23:26";"F_OFF"
"2191";"2024-06-29 22:23:32";"F_ON"
"2192";"2024-06-29 23:43:04";"F_OFF"
"2193";"2024-06-30 00:56:58";"F_ON"
"2194";"2024-06-30 00:57:03";"F_OFF"
"2195";"2024-06-30 00:57:28";"F_ON"
"2196";"2024-06-30 00:57:33";"F_OFF"
"2197";"2024-06-30 00:57:48";"F_ON"
"2198";"2024-06-30 00:57:56";"F_OFF"
"2199";"2024-06-30 00:58:10";"F_ON"
"2200";"2024-06-30 00:58:18";"F_OFF"
"2201";"2024-06-30 00:58:24";"F_ON"
"2202";"2024-06-30 00:58:30";"F_OFF"
"2203";"2024-06-30 00:58:36";"F_ON"
"2204";"2024-06-30 00:58:42";"F_OFF"
"2205";"2024-06-30 00:58:53";"F_ON"
"2206";"2024-06-30 01:03:18";"F_OFF"
"2207";"2024-06-30 01:20:12";"F_ON"
"2208";"2024-06-30 01:20:21";"F_OFF"
"2209";"2024-06-30 01:20:39";"F_ON"
"2210";"2024-06-30 01:20:45";"F_OFF"
"2211";"2024-06-30 01:21:00";"F_ON"
"2212";"2024-06-30 01:21:07";"F_OFF"
"2213";"2024-06-30 01:21:13";"F_ON"
"2214";"2024-06-30 01:31:34";"F_OFF"
"2215";"2024-06-30 01:44:22";"F_ON"
"2216";"2024-06-30 02:18:58";"F_OFF"
"2217";"2024-06-30 02:26:51";"F_ON"
"2218";"2024-06-30 02:26:59";"F_OFF"
"2219";"2024-06-30 02:27:11";"F_ON"
"2220";"2024-06-30 02:50:50";"F_OFF"
"2221";"2024-06-30 02:58:52";"F_ON"
"2222";"2024-06-30 02:59:00";"F_OFF"
"2223";"2024-06-30 02:59:06";"F_ON"
"2224";"2024-06-30 02:59:14";"F_OFF"
"2225";"2024-06-30 02:59:20";"F_ON"
"2226";"2024-06-30 03:37:38";"F_OFF"
"2227";"2024-06-30 03:44:37";"F_ON"
"2228";"2024-06-30 04:24:07";"F_OFF"
"2229";"2024-06-30 04:35:28";"F_ON"
"2230";"2024-06-30 04:35:35";"F_OFF"
"2231";"2024-06-30 04:35:50";"F_ON"
"2232";"2024-06-30 05:09:31";"F_OFF"
"2233";"2024-06-30 05:22:56";"F_ON"
"2234";"2024-06-30 05:23:03";"F_OFF"
